433	105525	Q38860	KCS18	3-ketoacyl-CoA synthase 18
434	10401	P00803	None	Signal peptidase I
435	10402	P25023	Bdkrb2	B2 bradykinin receptor
436	11978	O35433	Vr1 	Transient receptor potential cation channel subfamily V member 1
437	105521	Q9M629	Protoporphyrinogen IX oxidase	Protoporphyrinogen IX oxidase
438	105520	P54904	EMB2772	Pyrroline-5-carboxylate reductase
439	10154	P60174	TPI	Triosephosphate isomerase
440	10155	P27169	PON	Serum paraoxonase/arylesterase 1
441	20086	P20852	Cyp2a-5	Cytochrome P450 2A5
442	20085	P20813	CYP2B6	Cytochrome P450 2B6
443	104649	P70172	Ntcp2	Ileal sodium/bile acid cotransporter
444	11977	Q9WUD9	Src	Proto-oncogene tyrosine-protein kinase Src
445	11975	P24470	Cyp2c-23	Cytochrome P450 2C23
446	10394	Q9H2S1	KCNN2	Small conductance calcium-activated potassium channel protein 2
447	10396	Q13554	CAM2 	Calcium/calmodulin-dependent protein kinase type II subunit beta
448	10397	O43526	KCNQ2	Potassium voltage-gated channel subfamily KQT member 2
449	10399	D2K2A8	NS4A	Non-structural protein 4A
450	100940	P06526	TDT	DNA nucleotidylexotransferase
451	102388	Q8N118	CYP4X1	Cytochrome P450 4X1
452	102389	P0CS83	PRA11 	Candidapepsin-2
453	100941	P06786	TOR3	DNA topoisomerase 2
454	102386	P39045	dac	D-alanyl-D-alanine carboxypeptidase
455	100942	P06797	Ctsl1	Cathepsin L1
456	12226	A3EZI9	NS3	Genome polyprotein
457	12227	Q03181	NR1C2 	Peroxisome proliferator-activated receptor delta
458	105522	P49602	CYP51	Lanosterol 14-alpha demethylase
459	10717	P18846	ATF1	Cyclic AMP-dependent transcription factor ATF-1
460	10711	P25098	ADRBK1 	Beta-adrenergic receptor kinase 1
461	102896	P50250	Adenosylhomocysteinase	Adenosylhomocysteinase
462	102547	Q9FV53	DEF1	Peptide deformylase 1A, chloroplastic/mitochondrial
463	109695	Q14542	DER12 	Equilibrative nucleoside transporter 2
464	12229	P10938	PNMT	Phenylethanolamine N-methyltransferase
465	107999	Q9BXF3	KIAA1740	Cat eye syndrome critical region protein 2
466	100946	Q12840	NKHC1	Kinesin heavy chain isoform 5A
467	100947	Q12851	GCK 	Mitogen-activated protein kinase kinase kinase kinase 2
468	100948	Q12866	MER	Tyrosine-protein kinase Mer
469	10578	P28565	Htr1d	5-hydroxytryptamine receptor 1D
470	10579	P51679	CMKBR4	C-C chemokine receptor type 4
471	100949	Q13164	BMK1 	Mitogen-activated protein kinase 7
472	10574	P05622	Pdgfr 	Platelet-derived growth factor receptor beta
473	10575	P22437	Cox-1 	Prostaglandin G/H synthase 1
474	10576	P19327	5ht1a	5-hydroxytryptamine receptor 1A
475	10577	P28564	5ht1b	5-hydroxytryptamine receptor 1B
476	13067	P30553	Cckbr	Gastrin/cholecystokinin type B receptor
477	106658	Q9NJH6	AO-AChE	Ace-orthologous acetylcholinesterase
478	13064	P24046	GABRR1	Gamma-aminobutyric acid receptor subunit rho-1
479	10089	Q9HBH1	PDF1A	Peptide deformylase, mitochondrial
480	13061	P18031	PTP1B	Tyrosine-protein phosphatase non-receptor type 1
481	10087	P27707	DCK	Deoxycytidine kinase
482	106656	Q9FYV8	Protoporphyrinogen IX oxidase	Protoporphyrinogen IX oxidase
483	10081	P00766	Chymotrypsinogen A	Chymotrypsinogen A
484	106654	Q9AR38	None	Protoporphyrinogen oxidase, chloroplastic
485	13068	P06537	Grl 	Glucocorticoid receptor
486	100855	Q86V86	PIM3	Serine/threonine-protein kinase pim-3
487	108290	Q6PFX9	Tnks1	Tankyrase-1
488	105619	Q10469	MGAT2	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
489	105555	P69834	MCT 	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, chloroplastic
490	102767	Q96S37	OATL4 	Solute carrier family 22 member 12
491	109521	Q99952	BDP1	Tyrosine-protein phosphatase non-receptor type 18
492	12955	P07384	CANPL1	Calpain-1 catalytic subunit
493	12956	Q14831	GPRC1G 	Metabotropic glutamate receptor 7
494	102555	Q81VW8	folP	Dihydropteroate synthase
495	12950	P35400	Gprc1g 	Metabotropic glutamate receptor 7
496	105170	Q13115	MKP2 	Dual specificity protein phosphatase 4
497	12952	Q16790	G250 	Carbonic anhydrase 9
498	104145	P04303	TS17	Uracil-DNA glycosylase
499	109528	P08176	DERP1	Peptidase 1
500	102678	P21860	HER3	Receptor tyrosine-protein kinase erbB-3
501	104140	Q9UNH5	CDC14A	Dual specificity protein phosphatase CDC14A
502	108032	O94788	RALDH2	Retinal dehydrogenase 2
503	12018	Q9ERZ8	Vroac	Transient receptor potential cation channel subfamily V member 4
504	20067	P10274	prt	Gag-Pro polyprotein
505	20062	P08191	None	Protein FimH
506	20069	P10482	bglA	Beta-glucosidase A
507	107671	Q3SYC2	DC5 	2-acylglycerol O-acyltransferase 2
508	104639	Q9JHI3	Oatp2b1 	Solute carrier organic anion transporter family member 2B1
509	101130	Q59H18	CARK	Serine/threonine-protein kinase TNNI3K
510	101384	P24387	CRFBP	Corticotropin-releasing factor-binding protein
511	101387	P53686	HST2	NAD-dependent protein deacetylase HST2
512	108027	Q8NHU3	SMS2	Phosphatidylcholine:ceramide cholinephosphotransferase 2
513	12480	P34978	Tbxa2r	Thromboxane A2 receptor
514	101386	P53671	LIMK2	LIM domain kinase 2
515	12485	P08485	Chrm-4	Muscarinic acetylcholine receptor M4
516	104148	O35956	Oat1	Solute carrier family 22 member 6
517	12488	Q4QQW4	Hdac1	Histone deacetylase 1
518	104502	Q92499	DDX1	ATP-dependent RNA helicase DDX1
519	101429	P56068	glr	Glutamate racemase
520	101131	Q7L7X3	KIAA1361 	Serine/threonine-protein kinase TAO1
521	105550	E3UJZ5	Ecdysone receptor	Ecdysone receptor
522	109455	P40306	LMP10 	Proteasome subunit beta type-10
523	109454	Q8WVY7	UBLCP1	Ubiquitin-like domain-containing CTD phosphatase 1
524	11682	P48067	SLC6A9	Sodium- and chloride-dependent glycine transporter 1
525	109450	Q79EC5	parE	Toxin ParE
526	109453	Q15678	PEZ 	Tyrosine-protein phosphatase non-receptor type 14
527	109519	P13864	Dnmt 	DNA (cytosine-5)-methyltransferase 1
528	11119	P14740	Cd26	Dipeptidyl peptidase 4
529	11118	P48066	GABT3 	Sodium- and chloride-dependent GABA transporter 3
530	11111	O62698	COX2	Prostaglandin G/H synthase 2
531	11110	P22894	CLG1	Neutrophil collagenase
532	11113	P04798	CYP1A1	Cytochrome P450 1A1
533	11112	Q05769	Cox-2 	Prostaglandin G/H synthase 2
534	11115	P28570	Slc6a8	Sodium- and chloride-dependent creatine transporter 1
535	11114	P42261	GLUH1 	Glutamate receptor 1
536	11117	P28572	Slc6a9	Sodium- and chloride-dependent glycine transporter 1
537	103142	O75311	GLRA3	Glycine receptor subunit alpha-3
538	105676	P12004	PCNA	Proliferating cell nuclear antigen
539	109850	Q9ERT1	TRH-R2	Thyrotropin-releasing hormone receptor 2
540	109853	Q64F92	P2X7	p2X7 purinoceptor
541	109852	A9QW74	P2X7	P2X purinoceptor
542	109857	Q80W94	Dgat2l5 	2-acylglycerol O-acyltransferase 2
543	105169	Q9UM81	PTPsigma	PTPsigma-(Brain)
544	107601	Q14330	GPCRW	N-arachidonyl glycine receptor
545	109942	P01042	BDK 	Kininogen-1
546	109183	P37172	Acvrlk2 	Activin receptor type-1
547	101549	P97520	C5r1	C5a anaphylatoxin chemotactic receptor 1
548	10	P0A8V2	groN 	DNA-directed RNA polymerase subunit beta
549	104068	Q86VL8	MATE2	Multidrug and toxin extrusion protein 2
550	13	P62593	None	Beta-lactamase TEM
551	101547	P97287	Mcl1	Induced myeloid leukemia cell differentiation protein Mcl-1 homolog
552	103982	P51449	NR1F3 	Nuclear receptor ROR-gamma
553	12828	Q00526	CDKN3	Cyclin-dependent kinase 3
554	12829	P50613	CAK 	Cyclin-dependent kinase 7
555	104066	Q16348	PEPT2	Solute carrier family 15 member 2
556	12824	P30551	Cckar	Cholecystokinin receptor type A
557	12825	P49682	GPR9	C-X-C chemokine receptor type 3
558	108028	Q9ZHC3	None	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
559	12821	Q8NY00	metS	Methionine--tRNA ligase
560	12822	P53790	Sglt1	Sodium/glucose cotransporter 1
561	14	P00813	ADA1	Adenosine deaminase
562	103707	Q15056	KIAA0038 	Eukaryotic translation initiation factor 4H
563	11024	P45452	MMP13	Collagenase 3
564	103705	C3TRK2	dnaK 	Chaperone protein DnaK
565	101544	P9WIJ3	def	Peptide deformylase
566	11020	P17256	Mvk	Mevalonate kinase
567	103700	Q9HC97	GPR35	G-protein coupled receptor 35
568	11766	P42893	Ece1	Endothelin-converting enzyme 1
569	12474	P15823	Adra1b	Alpha-1B adrenergic receptor
570	11028	Q8VCT3	Rnpep	Aminopeptidase B
571	101010	Q9X6V3	spoVD	Penicillin-binding protein 2
572	100018	Q06486	Hckid	Casein kinase I isoform delta
573	109671	P09086	OCT2 	POU domain, class 2, transcription factor 2
574	101012	Q9XYC7	HDAC1	Histone deacetylase
575	107607	Q13336	HUT11 	Urea transporter 1
576	108000	Q9H8M2	BRD9	Bromodomain-containing protein 9
577	12571	P22771	Glra2	Glycine receptor subunit alpha-2
578	103969	P11411	zwf	Glucose-6-phosphate 1-dehydrogenase
579	105673	P96471	ska	Streptokinase
580	12661	P06756	MSK8 	Integrin alpha-V
581	105628	P16442	ABO	Histo-blood group ABO system transferase
582	103960	O60240	PERI 	Perilipin-1
583	11569	P29323	DRT 	Ephrin type-B receptor 2
584	11560	P43003	EAAT1 	Excitatory amino acid transporter 1
585	11562	O95136	EDG5	Sphingosine 1-phosphate receptor 2
586	11564	O14983	ATP2A1	Sarcoplasmic/endoplasmic reticulum calcium ATPase 1
587	11565	P30305	CDC25HU2	M-phase inducer phosphatase 2
588	11567	P09668	CPSB	Pro-cathepsin H
589	103562	Q83TT7	ampC	AmpC
590	103561	Q80SS6	Tgr5	G-protein coupled bile acid receptor 1
591	103560	Q7TMR0	Prcp	Lysosomal Pro-X carboxypeptidase
592	105177	P35560	Romk1	ATP-sensitive inward rectifier potassium channel 1
593	11364	Q13131	AMPK1	5'-AMP-activated protein kinase catalytic subunit alpha-1
594	11365	P10635	CYP2DL1	Cytochrome P450 2D6
595	11362	P42336	PIK3CA	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform
596	11360	P51160	PDEA2	Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha'
597	100148	O70174	Acra4	Neuronal acetylcholine receptor subunit alpha-4
598	106596	P06987	None	Histidine biosynthesis bifunctional protein HisB
599	17039	P02550	TUBA1A	Tubulin alpha-1A chain
600	100140	P27448	CTAK1 	MAP/microtubule affinity-regulating kinase 3
601	100142	P26435	Ntcp	Sodium/bile acid cotransporter
602	100144	P39748	RAD2	Flap endonuclease 1
603	100145	P28715	ERCM2 	DNA repair protein complementing XP-G cells
604	100146	O43174	CYP26 	Cytochrome P450 26A1
605	100147	P06730	EIF4EL1 	Eukaryotic translation initiation factor 4E
606	104399	P49281	DCT1 	Natural resistance-associated macrophage protein 2
607	20076	P12807	AMO	Peroxisomal primary amine oxidase
608	19609	P62813	Gabra-1	Gamma-aminobutyric acid receptor subunit alpha-1
609	105174	P48050	IRK3	Inward rectifier potassium channel 4
610	100818	P97477	Aik 	Aurora kinase A
611	20077	P14207	FOLR2	Folate receptor beta
612	19605	P03354	gag-pro-pol	Gag-Pro-Pol polyprotein
613	100817	Q9Z2J6	Crth2	Prostaglandin D2 receptor 2
614	19607	P00800	npr	Thermolysin
615	19606	O87171	lsdA	Lignostilbene alpha, beta-dioxygenase
616	19601	Q9XDB3	ftsI_1 	Cell division protein FtsI [Peptidoglycan synthetase] / Transpeptidase, Penicillin binding protein transpeptidase domain, Penicillin-binding protein 3
617	19600	Q6RY99	Fbxo23	Tetraspanin
618	104397	P42677	MPS1	40S ribosomal protein S27
619	10706	P04745	AMY1	Alpha-amylase 1
620	109495	A0SYQ0	PGES	Prostaglandin E synthase
621	10186	P23280	CA6	Carbonic anhydrase 6
622	12729	P49888	STE	Estrogen sulfotransferase
623	12725	Q9Y5Y6	PRSS14 	Suppressor of tumorigenicity 14 protein
624	12724	P51812	ISPK1 	Ribosomal protein S6 kinase alpha-3
625	12723	P16109	GMRP 	P-selectin
626	12722	P18337	Lnhr 	L-selectin
627	12721	P14151	LNHR 	L-selectin
628	109522	Q76I76	KIAA1725 	Protein phosphatase Slingshot homolog 2
629	101149	A2RP81	blaPER-2	Beta-lactamase
630	101148	A0MJA5	None	Niemann-Pick C1-like 1 protein
631	10989	Q9D6N1	Car13	Carbonic anhydrase 13
632	10985	P28336	NMBR	Neuromedin-B receptor
633	101142	Q82122	Genome polyprotein	Genome polyprotein
634	101141	Q81RP3	None	NH(3)-dependent NAD(+) synthetase
635	101140	Q81R22	dfrA	Dihydrofolate reductase
636	10981	P16610	Tac2r	Substance-K receptor
637	10980	P35968	FLK1 	Vascular endothelial growth factor receptor 2
638	10983	P16177	Tac3r	Neuromedin-K receptor
639	10982	P29371	NK3R 	Neuromedin-K receptor
640	11298	P25102	Hrh2	Histamine H2 receptor
641	11299	P58406	Hrh3	Histamine H3 receptor
642	104269	P19096	Fasn	Fatty acid synthase
643	104268	Q96NT5	HCP1 	Proton-coupled folate transporter
644	104265	Q58F21	BRDT	Bromodomain testis-specific protein
645	11293	Q9Y256	FACE2 	CAAX prenyl protease 2
646	11290	Q9H3N8	GPCR105	Histamine H4 receptor
647	11291	O00519	FAAH1	Fatty-acid amide hydrolase 1
648	11296	P31390	Hrh1	Histamine H1 receptor
649	104263	P31228	DDO	D-aspartate oxidase
650	104262	Q9N623	CRT	Chloroquine resistance transporter
651	104487	O00487	POH1	26S proteasome non-ATPase regulatory subunit 14
652	104486	P54829	PTPN5	Tyrosine-protein phosphatase non-receptor type 5
653	104065	O94956	KIAA0880 	Solute carrier organic anion transporter family member 2B1
654	104480	P54149	MSRA	Mitochondrial peptide methionine sulfoxide reductase
655	104483	O75874	PICD	Isocitrate dehydrogenase [NADP] cytoplasmic
656	100604	P9WQD9	kasA	3-oxoacyl-[acyl-carrier-protein] synthase 1
657	101263	Q8R455	Cmr1	Transient receptor potential cation channel subfamily M member 8
658	105606	P25122	Kcnc1	Potassium voltage-gated channel subfamily C member 1
659	100928	Q9QZT4	Pla2g2f	Group IIF secretory phospholipase A2
660	100929	Q9S446	None	LPXTG specific sortase A
661	252	P29274	ADORA2	Adenosine receptor A2a
662	100923	Q0PXQ5	ureB	Urease subunit beta
663	250	P25103	NK1R 	Substance-P receptor
664	251	P25105	PAFR	Platelet-activating factor receptor
665	100926	Q9P8Q7	ICL1	Isocitrate lyase
666	100927	Q9QXD6	Fbp 	Fructose-1,6-bisphosphatase 1
667	100925	Q9P2K8	GCN2 	eIF-2-alpha kinase GCN2
668	11740	Q62688	Plcl1	Inactive phospholipase C-like protein 1
669	12038	P80192	MLK1 	Mitogen-activated protein kinase kinase kinase 9
670	101033	Q15835	RHOK	Rhodopsin kinase
671	101032	Q15831	LKB1 	Serine/threonine-protein kinase STK11
672	101031	Q15750	MAP3K7IP1	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1
673	101030	Q15569	TESK1	Dual specificity testis-specific protein kinase 1
674	11748	P08238	HSP90B 	Heat shock protein HSP 90-beta
675	12030	P33527	MRP 	Multidrug resistance-associated protein 1
676	12037	Q9H1R3	MYLK2	Myosin light chain kinase 2, skeletal/cardiac muscle
677	100030	P0A6D3	None	3-phosphoshikimate 1-carboxyvinyltransferase
678	104008	Q9BHT9	G6PD-6PGL	Glucose-6-phosphate dehydrogenase-6-phosphogluconolactonase
679	11584	Q05754	Dbh	Dopamine beta-hydroxylase
680	100033	P03438	HA	Hemagglutinin
681	100034	Q94F81	hda106	HD2 type histone deacetylase HDA106
682	11583	P15101	DBH	Dopamine beta-hydroxylase
683	100036	O30463	folA	Dihydrofolate reductase
684	11581	O35435	Dhodh	Dihydroorotate dehydrogenase (quinone), mitochondrial
685	101521	P00751	BF 	Complement factor B
686	101520	P00690	AMY2	Pancreatic alpha-amylase
687	101523	P00970	30	DNA ligase
688	101522	P00809	blaY	Beta-lactamase 1
689	101525	P01256	Calc	Calcitonin gene-related peptide 1
690	104004	Q96P20	C1orf7 	NACHT, LRR and PYD domains-containing protein 3
691	11588	P47199	Cryz	Quinone oxidoreductase
692	11589	P28704	Nr2b2	Retinoic acid receptor RXR-beta
693	101261	Q8R0X7	Sgpl1	Sphingosine-1-phosphate lyase 1
694	102951	P22985	Xdh	Xanthine dehydrogenase/oxidase
695	102950	P29598	Plau	Urokinase-type plasminogen activator
696	102953	P08019	SGA	Glucoamylase, intracellular sporulation-specific
697	168	Q13639	HTR4	5-hydroxytryptamine receptor 4
698	169	Q13936	CACH2 	Voltage-dependent L-type calcium channel subunit alpha-1C
699	102957	Q12051	BTS1	Geranylgeranyl pyrophosphate synthase
700	164	Q09428	HRINS 	ATP-binding cassette sub-family C member 8
701	165	Q12809	ERG 	Potassium voltage-gated channel subfamily H member 2
702	166	Q12879	NMDAR2A	Glutamate receptor ionotropic, NMDA 2A
703	160	Q03431	PTHR 	Parathyroid hormone/parathyroid hormone-related peptide receptor
704	161	Q05586	NMDAR1	Glutamate receptor ionotropic, NMDA 1
705	163	Q07869	NR1C1 	Peroxisome proliferator-activated receptor alpha
706	102421	P51956	NEK3	Serine/threonine-protein kinase Nek3
707	102420	P34947	GPRK5	G protein-coupled receptor kinase 5
708	102423	Q16548	BCL2L5 	Bcl-2-related protein A1
709	12104	P06536	Grl	Glucocorticoid receptor
710	12103	Q00960	Grin2b	Glutamate receptor ionotropic, NMDA 2B
711	12102	Q00959	Grin2a	Glutamate receptor ionotropic, NMDA 2A
712	12100	P00959	None	Methionine--tRNA ligase
713	105601	P9WP55	cysK	O-acetylserine sulfhydrylase
714	12109	P21980	TGM2	Protein-glutamine gamma-glutamyltransferase 2
715	104135	Q38DI7	6-phosphogluconate dehydrogenase, decarboxylating	6-phosphogluconate dehydrogenase, decarboxylating
716	101454	Q9ERM3	Dgat	Diacylglycerol O-acyltransferase 1
717	101457	Q9F663	kpc 	Carbapenem-hydrolyzing beta-lactamase KPC
718	101456	Q9EXV5	bla	Beta-lactamase
719	11638	P28482	ERK2 	Mitogen-activated protein kinase 1
720	11639	P27361	ERK1 	Mitogen-activated protein kinase 3
721	102815	Q61618	Gpcr2	Adenosine receptor A3
722	11634	P15145	ANPEP	Aminopeptidase N
723	11635	P17252	PKCA 	Protein kinase C alpha type
724	11636	P05771	PKCB 	Protein kinase C beta type
725	11637	Q16512	PAK1 	Serine/threonine-protein kinase N1
726	104139	Q9NY91	SAAT1 	Low affinity sodium-glucose cotransporter
727	11631	P21453	CHEDG1 	Sphingosine 1-phosphate receptor 1
728	11632	Q29550	Liver carboxylesterase	Liver carboxylesterase
729	105512	P00432	CAT	Catalase
730	12619	P10144	CGL1 	Granzyme B
731	105602	O14649	TASK 	Potassium channel subfamily K member 3
732	10167	Q14832	GPRC1C 	Metabotropic glutamate receptor 3
733	20091	P28843	Cd26	Dipeptidyl peptidase 4
734	20092	P31639	SGLT2	Sodium/glucose cotransporter 2
735	10163	P10632	CYP2C8	Cytochrome P450 2C8
736	20095	P35557	GCK	Glucokinase
737	10161	P30837	ALDH5 	Aldehyde dehydrogenase X, mitochondrial
738	20097	P38936	CAP20 	Cyclin-dependent kinase inhibitor 1
739	10368	P48730	HCKID	Casein kinase I isoform delta
740	10364	P19328	Adra2b	Alpha-2B adrenergic receptor
741	102448	Q8T6T2	None	Inosine-5'-monophosphate dehydrogenase
742	108315	Q99KQ4	Pbef1	Nicotinamide phosphoribosyltransferase
743	102399	Q96RG2	KIAA0135	PAS domain-containing serine/threonine-protein kinase
744	105533	Q7YWJ9	Ache	Carboxylic ester hydrolase
745	105603	Q9NPC2	TASK3	Potassium channel subfamily K member 9
746	11617	P24723	PKCL 	Protein kinase C eta type
747	102393	P61586	ARH12 	Transforming protein RhoA
748	101587	P33176	KNS 	Kinesin-1 heavy chain
749	102391	Q96PF2	DGSG 	Testis-specific serine/threonine-protein kinase 2
750	102397	Q5SC61	MAPK-1	Mitogen-activated protein kinase
751	102395	Q61221	Hif1a	Hypoxia-inducible factor 1-alpha
752	102394	O95342	BSEP	Bile salt export pump
753	105604	O95069	TREK 	Potassium channel subfamily K member 2
754	105605	Q13123	RED 	Protein Red
755	10763	P30099	Cyp11b-2	Cytochrome P450 11B2, mitochondrial
756	105607	Q92953	KCNB2	Potassium voltage-gated channel subfamily B member 2
757	10765	P23786	CPT1	Carnitine O-palmitoyltransferase 2, mitochondrial
758	10764	P32198	Cpt-1 	Carnitine O-palmitoyltransferase 1, liver isoform
759	10767	P09811	Lgp	Glycogen phosphorylase, liver form
760	12214	P43403	SRK	Tyrosine-protein kinase ZAP-70
761	10769	P29401	TKT	Transketolase
762	102886	P00563	CKM	Creatine kinase M-type
763	102885	Q28705	KCNE1	Potassium voltage-gated channel subfamily E member 1
764	102883	P46406	GAPD	Glyceraldehyde-3-phosphate dehydrogenase
765	102882	P35344	IL8RB	C-X-C chemokine receptor type 2
766	102552	P54616	yjbW	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
767	105530	P93836	PDS1	4-hydroxyphenylpyruvate dioxygenase
768	101337	P20916	GMA	Myelin-associated glycoprotein
769	100340	P31649	Gabt2 	Sodium- and chloride-dependent GABA transporter 2
770	10509	O75419	CDC45L 	Cell division control protein 45 homolog
771	104149	O77344	Glycogen synthase kinase 3	Glycogen synthase kinase 3
772	101218	Q8N2K0	C20orf22	Monoacylglycerol lipase ABHD12
773	10501	P47746	Cnr1	Cannabinoid receptor 1
774	10502	P20272	Skr6	Cannabinoid receptor 1
775	10505	P15085	CPA	Carboxypeptidase A1
776	10506	P14384	CPM	Carboxypeptidase M
777	13070	Q9CWJ9	Purh	Bifunctional purine biosynthesis protein PURH
778	13071	P17439	Gba	Glucosylceramidase
779	13074	P54098	MDP1 	DNA polymerase subunit gamma-1
780	13076	P23978	Gabt1 	Sodium- and chloride-dependent GABA transporter 1
781	13077	P23977	Slc6a3	Sodium-dependent dopamine transporter
782	106640	Q42950	Gln1-3	Glutamine synthetase
783	106642	Q63010	Liver carboxylesterase B-1	Liver carboxylesterase B-1
784	106647	Q70GC6	NS5B	RNA-directed RNA polymerase
785	11965	P16885	PLCG2	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2
786	11966	O14939	PLD2	Phospholipase D2
787	11967	P28340	POLD	DNA polymerase delta catalytic subunit
788	12127	Q8BW75	Maob	Amine oxidase [flavin-containing] B
789	104332	Q9Y2J8	KIAA0994 	Protein-arginine deiminase type-2
790	102770	Q9Y2K2	KIAA0999 	Serine/threonine-protein kinase SIK3
791	10630	P23979	5ht3 	5-hydroxytryptamine receptor 3A
792	11968	P48147	PEP	Prolyl endopeptidase
